Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,item_retrieved,,,,Item_retreived_values
TXN_3209025,Salad,2,5,10,Cash,,10/12/2023,Salad,,,,Tea
TXN_3863163,Cookie,3,1,3,Digital Wallet,Takeaway,10/12/2023,Cookie,,,,Smoothie
TXN_1613996,Cake,2,3,6,,In-store,10/12/2023,Cake,,,,Tea
TXN_7835785,Salad,1,5,5,Cash,In-store,10/12/2023,Salad,,,,Cake
TXN_4046095,Cake,2,3,6,Digital Wallet,Takeaway,10/12/2023,Cake,,,,Cake
TXN_1963345,Smoothie,4,4,16,,In-store,10/12/2023,Smoothie,,,,Cake
TXN_8153957,Coffee,1,2,2,Digital Wallet,Takeaway,10/12/2023,Coffee,,,,Smoothie
TXN_2032049,Salad,2,5,10,Credit Card,UNKNOWN,10/12/2023,Salad,,,,Coffee
TXN_1148060,Cookie,5,1,5,Cash,,10/12/2023,Cookie,,,,Cake
TXN_4543793,Smoothie,2,4,8,Cash,In-store,10/12/2023,Smoothie,,,,Smoothie
TXN_8153550,Cookie,2,1,2,Cash,Takeaway,10/12/2023,Cookie,,,,Tea
TXN_2534066,Salad,2,5,10,Cash,,10/13/2023,Salad,,,,Salad
TXN_5616583,Smoothie,1,4,4,,,10/13/2023,Smoothie,,,,Cookie
TXN_7478389,Cookie,5,1,5,Digital Wallet,,10/13/2023,Cookie,,,,Smoothie
TXN_7950226,Tea,1,1.5,1.5,Digital Wallet,In-store,10/13/2023,Tea,,,,Tea
TXN_2560137,Cake,1,3,3,Cash,Takeaway,10/13/2023,Cake,,,,Smoothie
TXN_3665727,Cookie,1,1,1,,In-store,10/13/2023,Cookie,,,,Smoothie
TXN_5396727,Cake,2,3,6,Credit Card,Takeaway,10/13/2023,Cake,,,,Cookie
TXN_7944534,Tea,2,1.5,3,Digital Wallet,In-store,10/13/2023,Tea,,,,Coffee
TXN_1045022,Smoothie,4,4,16,Credit Card,Takeaway,10/13/2023,Smoothie,,,,Tea
TXN_5604797,Coffee,1,2,2,Cash,In-store,10/13/2023,Coffee,,,,Cookie
TXN_3741197,Cake,4,3,12,Credit Card,,10/13/2023,Cake,,,,Salad
TXN_4661976,Smoothie,3,4,12,Digital Wallet,,10/13/2023,Smoothie,,,,Cake
TXN_3227673,Cookie,1,1,1,Cash,,10/13/2023,Cookie,,,,Cake
TXN_1561430,Tea,2,1.5,3,,Takeaway,10/13/2023,Tea,,,,Cake
TXN_5921650,Salad,4,5,20,,In-store,10/13/2023,Salad,,,,Tea
TXN_6850528,Cookie,3,1,3,Cash,In-store,10/13/2023,Cookie,,,,Smoothie
TXN_6483589,Cake,3,3,9,Digital Wallet,,10/13/2023,Cake,,,,Smoothie
TXN_6929413,Tea,1,1.5,1.5,Digital Wallet,,10/13/2023,Tea,,,,Salad
TXN_6206792,Tea,4,1.5,6,Credit Card,,10/13/2023,Tea,,,,Coffee
TXN_3889213,Cake,1,3,3,Credit Card,,10/13/2023,Cake,,,,Smoothie
TXN_5609139,Tea,2,1.5,3,Digital Wallet,,10/13/2023,Tea,,,,Smoothie
TXN_2262195,Smoothie,3,4,12,Cash,,10/13/2023,Smoothie,,,,Cake
TXN_6761273,Cake,5,3,15,Digital Wallet,UNKNOWN,10/13/2023,Cake,,,,Tea
TXN_7413282,Cake,5,3,15,,,10/13/2023,Cake,,,,Cookie
TXN_3888864,Smoothie,1,4,4,Credit Card,In-store,10/13/2023,Smoothie,,,,Salad
TXN_1603186,Cake,3,3,9,Cash,Takeaway,10/13/2023,Cake,,,,Smoothie
TXN_4298189,Coffee,1,2,2,Digital Wallet,In-store,10/13/2023,Coffee,,,,Cake
TXN_1372003,Tea,4,1.5,6,Digital Wallet,Takeaway,10/13/2023,Tea,,,,Cookie
TXN_7902691,Cake,3,3,9,Digital Wallet,Takeaway,10/13/2023,Cake,,,,Cake
TXN_8330837,Cake,3,3,9,Digital Wallet,,10/13/2023,Cake,,,,Cookie
TXN_8964812,Salad,4,5,20,Digital Wallet,,10/14/2023,Salad,,,,Smoothie
TXN_9996968,Smoothie,1,4,4,Cash,In-store,10/14/2023,Smoothie,,,,Salad
TXN_4493176,Tea,3,1.5,4.5,,,10/14/2023,Tea,,,,Tea
TXN_1248266,Salad,3,5,15,Credit Card,In-store,10/14/2023,Salad,,,,Smoothie
TXN_4536827,Cookie,3,1,3,Digital Wallet,Takeaway,10/14/2023,Cookie,,,,Smoothie
TXN_1427963,Coffee,1,2,2,Cash,,10/14/2023,Coffee,,,,Cake
TXN_4849180,Cake,5,3,15,Credit Card,In-store,10/14/2023,Cake,,,,Smoothie
TXN_8413949,Cake,1,3,3,Credit Card,In-store,10/14/2023,Cake,,,,Smoothie
TXN_7692019,Cake,3,3,9,,In-store,10/14/2023,Cake,,,,Coffee
TXN_2576936,Cake,3,3,9,Cash,,10/14/2023,Cake,,,,Coffee
TXN_4650611,Coffee,1,2,2,Credit Card,,10/14/2023,Coffee,,,,Tea
TXN_6071866,Tea,4,1.5,6,,,10/14/2023,Tea,,,,Cake
TXN_7809290,Cake,1,3,3,Cash,Takeaway,10/14/2023,Cake,,,,Cake
TXN_9606045,Tea,2,1.5,3,Digital Wallet,,10/14/2023,Tea,,,,Salad
TXN_8345383,Tea,5,1.5,7.5,,Takeaway,10/14/2023,Tea,,,,Smoothie
TXN_9176533,Cake,3,3,9,Credit Card,,10/14/2023,Cake,,,,Smoothie
TXN_1122699,Salad,5,5,25,Digital Wallet,In-store,10/14/2023,Salad,,,,Coffee
TXN_1196223,Cake,3,3,9,Digital Wallet,In-store,10/14/2023,Cake,,,,Salad
TXN_7916758,Smoothie,1,4,4,,Takeaway,10/14/2023,Smoothie,,,,Salad
TXN_8955306,Coffee,3,2,6,Credit Card,In-store,10/14/2023,Coffee,,,,Cake
TXN_6190857,Tea,1,1.5,1.5,,In-store,10/14/2023,Tea,,,,Cake
TXN_8669422,Cake,4,3,12,Cash,Takeaway,10/15/2023,Cake,,,,Coffee
TXN_2447261,Cookie,3,1,3,Credit Card,Takeaway,10/15/2023,Cookie,,,,Smoothie
TXN_2761542,Cookie,4,1,4,,,10/15/2023,Cookie,,,,Smoothie
TXN_8398059,Cake,1,3,3,Cash,Takeaway,10/15/2023,Cake,,,,Cookie
TXN_9942247,Coffee,2,2,4,Cash,Takeaway,10/15/2023,Coffee,,,,Tea
TXN_8782513,Smoothie,5,4,20,,Takeaway,10/15/2023,Smoothie,,,,Smoothie
TXN_8124663,Smoothie,2,4,8,Credit Card,Takeaway,10/15/2023,Smoothie,,,,Cake
TXN_3828620,Salad,1,5,5,,In-store,10/15/2023,Salad,,,,Coffee
TXN_4833378,Cake,5,3,15,Digital Wallet,,10/15/2023,Cake,,,,Cake
TXN_8165784,Cake,5,3,15,Digital Wallet,,10/15/2023,Cake,,,,Tea
TXN_5852244,Cake,2,3,6,Credit Card,Takeaway,10/15/2023,Cake,,,,Smoothie
TXN_9212052,Salad,4,5,20,Cash,,10/15/2023,Salad,,,,Salad
TXN_4055876,Salad,3,5,15,Credit Card,In-store,10/15/2023,Salad,,,,Smoothie
TXN_7937905,Salad,5,5,25,,,10/15/2023,Salad,,,,Salad
TXN_4919285,Coffee,4,2,8,Cash,Takeaway,10/15/2023,Coffee,,,,Coffee
TXN_3172621,Smoothie,4,4,16,,Takeaway,10/15/2023,Smoothie,,,,Coffee
TXN_9836829,Cookie,5,1,5,,Takeaway,10/15/2023,Cookie,,,,Salad
TXN_7062893,Smoothie,2,4,8,Digital Wallet,In-store,10/15/2023,Smoothie,,,,Cake
TXN_6867995,Cookie,3,1,3,Digital Wallet,In-store,10/15/2023,Cookie,,,,Tea
TXN_1822234,Salad,2,5,10,Cash,,10/15/2023,Salad,,,,Cake
TXN_6098702,Coffee,3,2,6,Credit Card,ERROR,10/15/2023,Coffee,,,,Cake
TXN_9752207,Smoothie,4,4,16,,In-store,10/15/2023,Smoothie,,,,Smoothie
TXN_2244418,Salad,5,5,25,Cash,Takeaway,10/15/2023,Salad,,,,Tea
TXN_6805057,Cookie,4,1,4,Credit Card,,10/15/2023,Cookie,,,,Smoothie
TXN_9054074,Cake,1,3,3,Credit Card,Takeaway,10/15/2023,Cake,,,,Smoothie
TXN_4767609,Coffee,3,2,6,Digital Wallet,In-store,10/15/2023,Coffee,,,,Salad
TXN_8273780,Salad,2,5,10,Digital Wallet,Takeaway,10/15/2023,Salad,,,,Smoothie
TXN_8224079,Cookie,5,1,5,Cash,In-store,10/16/2023,Cookie,,,,Cake
TXN_7019782,Smoothie,5,4,20,,,10/16/2023,Smoothie,,,,Salad
TXN_8229546,Smoothie,2,4,8,Cash,,10/16/2023,Smoothie,,,,Coffee
TXN_9186913,Cookie,2,1,2,Credit Card,Takeaway,10/16/2023,Cookie,,,,Salad
TXN_4139983,Tea,5,1.5,7.5,Cash,Takeaway,10/16/2023,Tea,,,,Smoothie
TXN_4887268,Salad,1,5,5,Credit Card,In-store,10/16/2023,Salad,,,,Tea
TXN_7380756,Salad,1,5,5,Digital Wallet,Takeaway,10/16/2023,Salad,,,,Salad
TXN_8359674,Salad,3,5,15,,Takeaway,10/16/2023,Salad,,,,Salad
TXN_1252575,Tea,1,1.5,1.5,Digital Wallet,Takeaway,10/16/2023,Tea,,,,Cake
TXN_5865534,Smoothie,4,4,16,Digital Wallet,ERROR,10/16/2023,Smoothie,,,,Salad
TXN_8122317,Coffee,3,2,6,Cash,Takeaway,10/16/2023,Coffee,,,,Smoothie
TXN_2773085,Coffee,1,2,2,,,10/16/2023,Coffee,,,,Cake
TXN_1015883,Cookie,4,1,4,Cash,In-store,10/16/2023,Cookie,,,,Smoothie
TXN_6730130,Tea,2,1.5,3,,,10/16/2023,Tea,,,,Smoothie
TXN_3413156,Cake,1,3,3,Credit Card,In-store,10/16/2023,Cake,,,,Smoothie
TXN_6901619,Tea,2,1.5,3,Digital Wallet,In-store,10/16/2023,Tea,,,,Cookie
TXN_1571824,Cookie,4,1,4,Cash,Takeaway,10/16/2023,Cookie,,,,Smoothie
TXN_6724588,Cake,2,3,6,Digital Wallet,In-store,10/16/2023,Cake,,,,Cookie
TXN_7330330,Cookie,2,1,2,,In-store,10/16/2023,Cookie,,,,Smoothie
TXN_2112848,Cookie,4,1,4,Credit Card,In-store,10/16/2023,Cookie,,,,Smoothie
TXN_8246369,Cake,1,3,3,Credit Card,,10/16/2023,Cake,,,,Cake
TXN_9016451,Cookie,3,1,3,,,10/16/2023,Cookie,,,,Cookie
TXN_6335297,Cake,3,3,9,,,10/16/2023,Cake,,,,Smoothie
TXN_3846628,Cake,1,3,3,,Takeaway,10/16/2023,Cake,,,,Smoothie
TXN_4262451,Coffee,1,2,2,Digital Wallet,Takeaway,10/16/2023,Coffee,,,,Cookie
TXN_6367976,Cake,1,3,3,Digital Wallet,,10/16/2023,Cake,,,,Salad
TXN_3512665,Salad,5,5,25,Credit Card,,10/16/2023,Salad,,,,Cookie
TXN_9688601,Cake,1,3,3,,In-store,10/16/2023,Cake,,,,Smoothie
TXN_5134545,Tea,5,1.5,7.5,Digital Wallet,,10/17/2023,Tea,,,,Smoothie
TXN_9927061,Cookie,2,1,2,,,10/17/2023,Cookie,,,,Salad
TXN_1749105,Smoothie,5,4,20,Cash,In-store,10/17/2023,Smoothie,,,,Smoothie
TXN_6071339,Coffee,5,2,10,Cash,Takeaway,10/17/2023,Coffee,,,,Smoothie
TXN_4036214,Cake,2,3,6,Credit Card,UNKNOWN,10/17/2023,Cake,,,,Cake
TXN_7602467,Cookie,1,1,1,Credit Card,Takeaway,10/17/2023,Cookie,,,,Cake
TXN_4390633,Tea,2,1.5,3,UNKNOWN,,10/17/2023,Tea,,,,Cake
TXN_8511110,Tea,3,1.5,4.5,,,10/17/2023,Tea,,,,Cake
TXN_5812394,Salad,5,5,25,Cash,,10/17/2023,Salad,,,,Cake
TXN_1583315,Cookie,3,1,3,,Takeaway,10/17/2023,Cookie,,,,Salad
TXN_1636908,Cake,4,3,12,Digital Wallet,,10/17/2023,Cake,,,,Smoothie
TXN_3384640,Salad,4,5,20,,Takeaway,10/17/2023,Salad,,,,Tea
TXN_9918597,Smoothie,4,4,16,Digital Wallet,In-store,10/17/2023,Smoothie,,,,Smoothie
TXN_1679800,Smoothie,4,4,16,Cash,In-store,10/17/2023,Smoothie,,,,Cake
TXN_5598744,Smoothie,4,4,16,Digital Wallet,Takeaway,10/17/2023,Smoothie,,,,Coffee
TXN_8888249,Coffee,5,2,10,,,10/17/2023,Coffee,,,,Smoothie
TXN_7484638,Smoothie,3,4,12,Digital Wallet,In-store,10/17/2023,Smoothie,,,,Tea
TXN_9749790,Tea,3,1.5,4.5,,Takeaway,10/17/2023,Tea,,,,Smoothie
TXN_1898102,Cake,4,3,12,Credit Card,Takeaway,10/17/2023,Cake,,,,Cake
TXN_9665245,Cookie,1,1,1,UNKNOWN,Takeaway,10/17/2023,Cookie,,,,Smoothie
TXN_2617632,Smoothie,4,4,16,Digital Wallet,,10/17/2023,Smoothie,,,,Smoothie
TXN_8105705,Cake,1,3,3,Digital Wallet,Takeaway,10/17/2023,Cake,,,,Coffee
TXN_3672345,Tea,3,1.5,4.5,Credit Card,,10/17/2023,Tea,,,,Cake
TXN_1707537,Cake,3,3,9,Digital Wallet,Takeaway,10/17/2023,Cake,,,,Smoothie
TXN_4523273,Cake,4,3,12,Digital Wallet,,10/17/2023,Cake,,,,Cake
TXN_2810187,Coffee,4,2,8,ERROR,In-store,10/17/2023,Coffee,,,,Smoothie
TXN_8957369,Salad,4,5,20,Digital Wallet,,10/18/2023,Salad,,,,Cookie
TXN_2265984,Cookie,5,1,5,Credit Card,Takeaway,10/18/2023,Cookie,,,,Smoothie
TXN_1777959,Tea,5,1.5,7.5,,Takeaway,10/18/2023,Tea,,,,Coffee
TXN_5067373,Cookie,3,1,3,Cash,ERROR,10/18/2023,Cookie,,,,Tea
TXN_3131761,Smoothie,1,4,4,,Takeaway,10/18/2023,Smoothie,,,,Coffee
TXN_6064282,Smoothie,4,4,16,Credit Card,,10/18/2023,Smoothie,,,,Coffee
TXN_2015313,Salad,5,5,25,Cash,,10/18/2023,Salad,,,,Cake
TXN_3530720,Smoothie,5,4,20,Digital Wallet,In-store,10/18/2023,Smoothie,,,,Cookie
TXN_4171998,Smoothie,2,4,8,UNKNOWN,Takeaway,10/18/2023,Smoothie,,,,Smoothie
TXN_5380220,Coffee,4,2,8,Credit Card,In-store,10/18/2023,Coffee,,,,Smoothie
TXN_5423636,Smoothie,4,4,16,Cash,UNKNOWN,10/18/2023,Smoothie,,,,Cookie
TXN_2245037,Coffee,2,2,4,,,10/18/2023,Coffee,,,,Salad
TXN_2044945,Tea,2,1.5,3,Cash,,10/18/2023,Tea,,,,Salad
TXN_5927258,Tea,5,1.5,7.5,,In-store,10/18/2023,Tea,,,,Cake
TXN_8790282,Coffee,3,2,6,UNKNOWN,,10/18/2023,Coffee,,,,Coffee
TXN_5328814,Tea,3,1.5,4.5,Cash,,10/18/2023,Tea,,,,Cake
TXN_1336727,Smoothie,2,4,8,,In-store,10/18/2023,Smoothie,,,,Salad
TXN_8258798,Coffee,3,2,6,Cash,In-store,10/18/2023,Coffee,,,,Cake
TXN_9068244,Smoothie,5,4,20,Digital Wallet,Takeaway,10/19/2023,Smoothie,,,,Smoothie
TXN_5081978,Cake,1,3,3,,In-store,10/19/2023,Cake,,,,Cake
TXN_9340653,Smoothie,1,4,4,Digital Wallet,,10/19/2023,Smoothie,,,,Coffee
TXN_1387401,Cookie,4,1,4,Cash,In-store,10/19/2023,Cookie,,,,Cake
TXN_1124753,Salad,4,5,20,Digital Wallet,In-store,10/19/2023,Salad,,,,Smoothie
TXN_2126408,Cookie,3,1,3,Cash,Takeaway,10/19/2023,Cookie,,,,Salad
TXN_2416816,Smoothie,5,4,20,Digital Wallet,In-store,10/19/2023,Smoothie,,,,Cake
TXN_3125997,Cake,4,3,12,,,10/19/2023,Cake,,,,Cake
TXN_1476066,Smoothie,2,4,8,ERROR,Takeaway,10/19/2023,Smoothie,,,,Cookie
TXN_5580933,Smoothie,3,4,12,Cash,Takeaway,10/19/2023,Smoothie,,,,Tea
TXN_1833277,Tea,2,1.5,3,,Takeaway,10/19/2023,Tea,,,,Smoothie
TXN_7682605,Tea,5,1.5,7.5,Digital Wallet,UNKNOWN,10/19/2023,Tea,,,,Coffee
TXN_5595584,Smoothie,2,4,8,ERROR,In-store,10/19/2023,Smoothie,,,,Coffee
TXN_1000555,Tea,1,1.5,1.5,Credit Card,In-store,10/19/2023,Tea,,,,Smoothie
TXN_2336248,Cake,5,3,15,,Takeaway,10/19/2023,Cake,,,,Cookie
TXN_2797925,Cake,2,3,6,Cash,,10/19/2023,Cake,,,,Cake
TXN_4722816,Salad,4,5,20,Cash,In-store,10/19/2023,Salad,,,,Smoothie
TXN_4294955,Salad,5,5,25,UNKNOWN,UNKNOWN,10/19/2023,Salad,,,,Smoothie
TXN_7846513,Smoothie,3,4,12,Credit Card,,10/19/2023,Smoothie,,,,Coffee
TXN_7804740,Smoothie,2,4,8,Digital Wallet,,10/19/2023,Smoothie,,,,Cookie
TXN_5020643,Tea,3,1.5,4.5,Digital Wallet,In-store,10/19/2023,Tea,,,,Smoothie
TXN_6819128,Salad,1,5,5,Cash,,10/19/2023,Salad,,,,Smoothie
TXN_6708165,Cake,5,3,15,ERROR,In-store,10/19/2023,Cake,,,,Salad
TXN_7907259,Cake,1,3,3,Digital Wallet,Takeaway,10/19/2023,Cake,,,,Smoothie
TXN_3901665,Cake,1,3,3,Credit Card,Takeaway,10/19/2023,Cake,,,,Cake
TXN_8912589,Smoothie,3,4,12,Cash,ERROR,10/19/2023,Smoothie,,,,Salad
TXN_5823330,Salad,3,5,15,Digital Wallet,In-store,10/19/2023,Salad,,,,Salad
TXN_5845583,Tea,4,1.5,6,Cash,In-store,10/19/2023,Tea,,,,Cake
TXN_7255755,Smoothie,5,4,20,,,10/19/2023,Smoothie,,,,Cake
TXN_2997717,Cake,4,3,12,Credit Card,,10/19/2023,Cake,,,,Coffee
TXN_3398955,Cookie,3,1,3,Cash,ERROR,10/19/2023,Cookie,,,,Coffee
TXN_4216294,Tea,4,1.5,6,Cash,In-store,10/19/2023,Tea,,,,Smoothie
TXN_6393305,Salad,5,5,25,Digital Wallet,In-store,10/19/2023,Salad,,,,Cake
TXN_4987129,Smoothie,3,4,12,,In-store,10/20/2023,Smoothie,,,,Salad
TXN_3786188,Tea,3,1.5,4.5,Credit Card,In-store,10/20/2023,Tea,,,,Smoothie
TXN_7275407,Smoothie,2,4,8,Digital Wallet,In-store,10/20/2023,Smoothie,,,,Smoothie
TXN_7296560,Cake,2,3,6,,,10/20/2023,Cake,,,,Salad
TXN_3826038,Salad,1,5,5,Cash,Takeaway,10/20/2023,Salad,,,,Cake
TXN_5801294,Salad,1,5,5,ERROR,,10/20/2023,Salad,,,,Cake
TXN_6828371,Smoothie,4,4,16,,,10/20/2023,Smoothie,,,,Cake
TXN_2670487,Coffee,3,2,6,Digital Wallet,,10/20/2023,Coffee,,,,Smoothie
TXN_3296152,Salad,3,5,15,Credit Card,In-store,10/20/2023,Salad,,,,Tea
TXN_9917989,Smoothie,4,4,16,Digital Wallet,Takeaway,10/20/2023,Smoothie,,,,Cookie
TXN_3964398,Cake,4,3,12,Credit Card,Takeaway,10/20/2023,Cake,,,,Tea
TXN_1263426,Smoothie,2,4,8,,UNKNOWN,10/20/2023,Smoothie,,,,Cookie
TXN_2026084,Coffee,2,2,4,Cash,In-store,10/20/2023,Coffee,,,,Cookie
TXN_1576355,Coffee,4,2,8,,,10/20/2023,Coffee,,,,Smoothie
TXN_2417721,Coffee,4,2,8,Credit Card,Takeaway,10/20/2023,Coffee,,,,Smoothie
TXN_2402928,Coffee,4,2,8,Cash,,10/20/2023,Coffee,,,,Coffee
TXN_5467240,Smoothie,5,4,20,Digital Wallet,UNKNOWN,10/20/2023,Smoothie,,,,Tea
TXN_8019396,Smoothie,3,4,12,,,10/20/2023,Smoothie,,,,Cake
TXN_6503526,Cookie,5,1,5,Credit Card,In-store,10/20/2023,Cookie,,,,Tea
TXN_9772556,Coffee,5,2,10,,,10/20/2023,Coffee,,,,Smoothie
TXN_2328896,Smoothie,4,4,16,Cash,,10/20/2023,Smoothie,,,,Smoothie
TXN_9988801,Smoothie,5,4,20,Cash,,10/20/2023,Smoothie,,,,Smoothie
TXN_8982328,Cake,1,3,3,Credit Card,In-store,10/20/2023,Cake,,,,Coffee
TXN_3441457,Salad,2,5,10,Digital Wallet,,10/20/2023,Salad,,,,Coffee
TXN_3678804,Coffee,3,2,6,Digital Wallet,,10/20/2023,Coffee,,,,Smoothie
TXN_7416196,Smoothie,2,4,8,Cash,In-store,10/20/2023,Smoothie,,,,Cookie
TXN_7539585,Smoothie,5,4,20,,,10/20/2023,Smoothie,,,,Coffee
TXN_9265423,Cake,1,3,3,,,10/20/2023,Cake,,,,Tea
TXN_7079566,Cake,4,3,12,Digital Wallet,In-store,10/20/2023,Cake,,,,Coffee
TXN_7310356,Cake,4,3,12,Digital Wallet,,10/20/2023,Cake,,,,Salad
TXN_4122925,Cookie,4,1,4,,Takeaway,10/20/2023,Cookie,,,,Salad
TXN_4766549,Smoothie,2,4,8,Cash,,10/20/2023,Smoothie,,,,Smoothie
TXN_5415901,Cake,2,3,6,Digital Wallet,,10/21/2023,Cake,,,,Coffee
TXN_5307411,Cake,3,3,9,Digital Wallet,Takeaway,10/21/2023,Cake,,,,Coffee
TXN_5939055,Coffee,3,2,6,ERROR,Takeaway,10/21/2023,Coffee,,,,Smoothie
TXN_7515082,Coffee,2,2,4,,In-store,10/21/2023,Coffee,,,,Smoothie
TXN_9526867,Cookie,2,1,2,Digital Wallet,Takeaway,10/21/2023,Cookie,,,,Coffee
TXN_5130399,Cookie,3,1,3,,,10/21/2023,Cookie,,,,Smoothie
TXN_2621008,Cookie,2,1,2,Digital Wallet,Takeaway,10/21/2023,Cookie,,,,Cake
TXN_6249754,Smoothie,1,4,4,Credit Card,Takeaway,10/21/2023,Smoothie,,,,Cookie
TXN_3943672,Smoothie,4,4,16,Credit Card,,10/21/2023,Smoothie,,,,Smoothie
TXN_8424417,Smoothie,2,4,8,,Takeaway,10/21/2023,Smoothie,,,,Salad
TXN_6530886,Coffee,1,2,2,Credit Card,,10/21/2023,Coffee,,,,Smoothie
TXN_2490026,Cake,5,3,15,,,10/21/2023,Cake,,,,Salad
TXN_6179169,Smoothie,2,4,8,Cash,In-store,10/21/2023,Smoothie,,,,Salad
TXN_4191925,Coffee,2,2,4,,UNKNOWN,10/21/2023,Coffee,,,,Cookie
TXN_1193221,Tea,3,1.5,4.5,Credit Card,In-store,10/21/2023,Tea,,,,Coffee
TXN_9447946,Smoothie,2,4,8,Credit Card,In-store,10/21/2023,Smoothie,,,,Cookie
TXN_7505290,Salad,4,5,20,Digital Wallet,Takeaway,10/21/2023,Salad,,,,Salad
TXN_5299440,Cake,2,3,6,Credit Card,In-store,10/21/2023,Cake,,,,Coffee
TXN_7665695,Tea,3,1.5,4.5,ERROR,In-store,10/21/2023,Tea,,,,Cake
TXN_2276426,Cake,5,3,15,Credit Card,In-store,10/21/2023,Cake,,,,Coffee
TXN_1883231,Cake,5,3,15,ERROR,In-store,10/21/2023,Cake,,,,Tea
TXN_2889185,Smoothie,2,4,8,ERROR,,10/21/2023,Smoothie,,,,Cookie
TXN_3856510,Smoothie,5,4,20,Cash,,10/21/2023,Smoothie,,,,Tea
TXN_3770267,Cake,2,3,6,,UNKNOWN,10/21/2023,Cake,,,,Cake
TXN_3944582,Tea,5,1.5,7.5,UNKNOWN,In-store,10/21/2023,Tea,,,,Cookie
TXN_9012517,Coffee,2,2,4,Credit Card,In-store,10/21/2023,Coffee,,,,Smoothie
TXN_1844925,Tea,5,1.5,7.5,Cash,,10/21/2023,Tea,,,,Smoothie
TXN_5330387,Coffee,3,2,6,,,10/21/2023,Coffee,,,,Cake
TXN_7435096,Tea,4,1.5,6,,In-store,10/21/2023,Tea,,,,Salad
TXN_9647494,Smoothie,2,4,8,Credit Card,UNKNOWN,10/21/2023,Smoothie,,,,Smoothie
TXN_5470909,Cookie,4,1,4,Credit Card,In-store,10/21/2023,Cookie,,,,Cake
TXN_6826409,Smoothie,1,4,4,Credit Card,Takeaway,10/21/2023,Smoothie,,,,Cookie
TXN_2084377,Smoothie,1,4,4,Credit Card,ERROR,10/22/2023,Smoothie,,,,Cake
TXN_4980282,Cake,1,3,3,Digital Wallet,In-store,10/22/2023,Cake,,,,Tea
TXN_6842808,Tea,2,1.5,3,,UNKNOWN,10/22/2023,Tea,,,,Tea
TXN_3394710,Smoothie,1,4,4,Digital Wallet,In-store,10/22/2023,Smoothie,,,,Salad
TXN_6696913,Cake,4,3,12,,,10/22/2023,Cake,,,,Tea
TXN_3725837,Coffee,5,2,10,Cash,In-store,10/22/2023,Coffee,,,,Cookie
TXN_4220743,Smoothie,4,4,16,,In-store,10/22/2023,Smoothie,,,,Cake
TXN_8707598,Cake,4,3,12,Credit Card,,10/22/2023,Cake,,,,Cookie
TXN_7517996,Cake,2,3,6,Cash,ERROR,10/22/2023,Cake,,,,Cookie
TXN_3720223,Cake,4,3,12,Cash,Takeaway,10/22/2023,Cake,,,,Cake
TXN_9423451,Coffee,1,2,2,,,10/22/2023,Coffee,,,,Smoothie
TXN_1554195,Smoothie,2,4,8,Digital Wallet,,10/22/2023,Smoothie,,,,Cookie
TXN_6437055,Cake,1,3,3,UNKNOWN,,10/22/2023,Cake,,,,Coffee
TXN_3419352,Salad,3,5,15,Digital Wallet,In-store,10/22/2023,Salad,,,,Coffee
TXN_1165762,Coffee,3,2,6,Credit Card,,10/22/2023,Coffee,,,,Salad
TXN_8794205,Cake,4,3,12,Credit Card,Takeaway,10/22/2023,Cake,,,,Coffee
TXN_4509329,Tea,1,1.5,1.5,,Takeaway,10/22/2023,Tea,,,,Cake
TXN_6028331,Cake,4,3,12,Cash,,10/22/2023,Cake,,,,Coffee
TXN_4663537,Coffee,5,2,10,Credit Card,,10/22/2023,Coffee,,,,Cookie
TXN_9120328,Tea,5,1.5,7.5,Credit Card,Takeaway,10/22/2023,Tea,,,,Coffee
TXN_4028494,Cake,3,3,9,Digital Wallet,In-store,10/22/2023,Cake,,,,Cookie
TXN_2527007,Smoothie,1,4,4,Digital Wallet,,10/22/2023,Smoothie,,,,Smoothie
TXN_7366807,Salad,3,5,15,,,10/22/2023,Salad,,,,Cookie
TXN_5777542,Smoothie,2,4,8,ERROR,,10/22/2023,Smoothie,,,,Coffee
TXN_9362993,Coffee,3,2,6,Cash,In-store,10/22/2023,Coffee,,,,Coffee
TXN_7627772,Smoothie,4,4,16,Credit Card,Takeaway,10/22/2023,Smoothie,,,,Cake
TXN_1991987,Cake,3,3,9,Credit Card,In-store,10/22/2023,Cake,,,,Cake
TXN_5868082,Coffee,5,2,10,Credit Card,In-store,10/22/2023,Coffee,,,,Coffee
TXN_5528787,Cake,2,3,6,Digital Wallet,,10/22/2023,Cake,,,,Salad
TXN_3440487,Coffee,5,2,10,Cash,UNKNOWN,10/22/2023,Coffee,,,,Cake
TXN_3690903,Coffee,3,2,6,,In-store,10/22/2023,Coffee,,,,Cake
TXN_9375445,Smoothie,2,4,8,,In-store,10/22/2023,Smoothie,,,,Cake
TXN_2495471,Salad,3,5,15,Credit Card,Takeaway,10/22/2023,Salad,,,,Coffee
TXN_4630633,Smoothie,1,4,4,UNKNOWN,Takeaway,10/22/2023,Smoothie,,,,Cake
TXN_5974791,Cookie,2,1,2,Cash,,10/22/2023,Cookie,,,,Salad
TXN_3971440,Cake,4,3,12,Digital Wallet,Takeaway,10/22/2023,Cake,,,,Cake
